"id","target","target_sentiment","companies_sentiment","consumers_sentiment","__split"
"1194929677258907648","Francia","negative","negative","negative","train"
"1195020793283002368","Ibex","negative","negative","negative","test"
"1195029878283915264","Ibex35","negative","negative","negative","train"
"1195044474633805824","Ibex 35","negative","negative","negative","val"
"1195047858099179520","estibadores","negative","negative","negative","train"
"1195255156838981632","Ibex","negative","negative","negative","test"
"1195282047918657536","deuda pública","negative","negative","negative","test"
"1195342790689001472","Gobierno","negative","negative","negative","train"
"1195392266120155136","Ibex 35","negative","negative","negative","test"
"1195699290359898112","contratos parciales","negative","neutral","negative","train"
"1196026651223756800","bombona de butano","positive","negative","negative","val"
"1196296990272786432","Ibex 35","negative","negative","negative","val"
"1196333722842345472","Liberbank","negative","neutral","neutral","test"
"1196353102108090368","Ibex","negative","negative","negative","train"
"1196684785139232768","Ibex","negative","negative","negative","test"
"1196838218651582464","Ibex 35","negative","negative","negative","train"
"1196887875360612352","Ferroglobe","negative","neutral","neutral","val"
"1197049010600718336","futuros europeos","negative","negative","neutral","val"
"1197066841602088704","Ibex35","negative","negative","negative","train"
"1197087698705625088","Ibex35","negative","negative","negative","val"
"1197097511275634688","banca","positive","neutral","neutral","test"
"1197112309287657472","Ibex35","negative","negative","negative","train"
"1197143727325798400","Europa","negative","negative","negative","train"
"1197197466313150464","Ibex 35","negative","negative","negative","train"
"1197364036503047936","Grupo_Ence","negative","neutral","neutral","train"
"1197431406198185984","Ibex35","negative","negative","negative","train"
"1197429763729698816","jubilación","neutral","neutral","neutral","train"
"1197432741824007936","Ibex 35","negative","negative","negative","train"
"1197474641859747840","Ibex 35","negative","negative","negative","train"
"1197560060408401920","Berlín","negative","negative","negative","train"
"1197556567819857920","Ibex","negative","negative","negative","train"
"1197563971571798016","Ibex 35","negative","negative","negative","val"
"1197612395121778688","paro","negative","neutral","negative","train"
"1198270247033360384","PIB","negative","negative","negative","train"
"1198481408622247936","Schroders","positive","neutral","neutral","val"
"1198519819513057280","bolsas","positive","positive","neutral","train"
"1198600911867825920","industria catalana","negative","negative","negative","train"
"1198922784828772352","área euro","negative","negative","negative","train"
"1199287104787943424","Ibex35","negative","negative","negative","train"
"1199398665888174080","Dia","negative","neutral","neutral","test"
"1199595225456553984","China","negative","negative","negative","train"
"1199721470257221632","Renfe","negative","negative","negative","val"
"1199739964419907584","Dia","negative","neutral","neutral","train"
"1199934700472733696","pensiones","negative","negative","negative","train"
"1199959125427392512","mercado","negative","negative","negative","train"
"1199984543823998720","Dia","negative","neutral","neutral","test"
"1200020000000000000","PIB","negative","negative","negative","train"
"1200021774387290112","Dia","negative","neutral","neutral","train"
"1200059021987856384","PIB","negative","negative","negative","val"
"1200328024224346112","Ibex35","negative","negative","negative","val"
"1200323669144297472","Ibex","negative","negative","negative","val"
"1200331339309944832","hipotecas","negative","neutral","neutral","test"
"1200347405436293120","E.On","negative","neutral","neutral","test"
"1200386552876003328","empresas","negative","negative","neutral","train"
"1200659476656861184","banca española","negative","negative","neutral","train"
"1200805878737317888","petróleo","negative","positive","positive","test"
"1200842896083214336","Alemania","neutral","neutral","neutral","test"
"1201191485695315968","Adif y Renfe","negative","negative","negative","train"
"1201236782907633664","beneficios empresariales","negative","negative","neutral","test"
"1201406897879953408","Ibex 35","negative","negative","negative","train"
"1201403158754463488","BancoSantander","negative","neutral","neutral","train"
"1201543912579616768","Ibex","negative","negative","negative","train"
"1201543272507805696","Ibex 35","negative","negative","negative","val"
"1201547237068886016","Ibex 35","negative","negative","negative","test"
"1201829434589888512","Cataluña","negative","negative","negative","train"
"1201848835175259904","BBVA","negative","neutral","neutral","val"
"1201886393565425664","Atresmedia","negative","neutral","neutral","train"
"1201906979960213504","Ibex","negative","negative","negative","train"
"1201913525259636736","Ibex 35","negative","negative","negative","train"
"1201954521079013120","Inditex","negative","neutral","neutral","val"
"1202019693642469120","Francia","negative","negative","negative","train"
"1202128413382840320","Ibex","neutral","neutral","neutral","test"
"1202154077888471040","GAM","negative","neutral","neutral","train"
"1202167607018823680","GAM","negative","neutral","neutral","train"
"1202188341518753536","autónomos","positive","positive","positive","train"
"1202347045367034112","España","negative","negative","negative","train"
"1202632867861475328","Renfe","neutral","neutral","neutral","train"
"1202636893566967808","Ibex 35","negative","negative","negative","train"
"1203554840636526336","autónomos","neutral","neutral","neutral","test"
"1203948156251193088","Ibex35","negative","negative","negative","test"
"1204053674944798720","autónomos","neutral","neutral","neutral","train"
"1204314466395066368","Ibex35","negative","negative","negative","train"
"1204363096309075968","Ibex35","negative","negative","negative","train"
"1204385499336625920","Ibex","negative","negative","negative","train"
"1204446930178318336","Ibex 35","negative","negative","negative","test"
"1204740164687454208","Peloton Interactive","negative","neutral","neutral","val"
"1205020078196109312","países en desarrollo","negative","negative","negative","train"
"1205069991621644288","Repsol","negative","neutral","neutral","train"
"1205090961765937152","Ibex 35","negative","negative","negative","train"
"1205113185948327936","banca","neutral","neutral","neutral","val"
"1205396185302872064","acciones","positive","neutral","neutral","train"
"1205400935826100224","IPC","negative","negative","negative","val"
"1205407741310897920","inflación","negative","negative","negative","train"
"1205563340950507520","América Latina","negative","negative","negative","train"
"1206497198546063104","Mapfre","negative","neutral","neutral","val"
"1206583185800400896","empleo","negative","neutral","negative","train"
"1206582716407435264","trabajo","negative","neutral","negative","train"
"1206740899331530752","petróleo","positive","negative","negative","val"
"1206782256511102720","Inflación","negative","negative","negative","val"
"1206827624540057600","BlaBlacar","negative","neutral","neutral","train"
"1206851086465802240","Ibex35","negative","negative","negative","val"
"1206860744521859072","coste laboral","negative","negative","negative","val"
"1206896857923936512","Ibex35","negative","negative","negative","test"
"1206978345449210112","Ibex","negative","negative","negative","train"
"1206987168037642240","Ibex 35","negative","negative","negative","train"
"1207043008828526336","Unilever","negative","neutral","neutral","val"
"1207193539857338368","IBEX","negative","negative","negative","train"
